imo,vessel_name,gross_tonnage,type,year_build,flag
9609160,GEORGE P,45271,Bulk Carrier,2012,Marshall Islands (MHL)
9836921,GEORGIA HARMONY,24331,Bulk Carrier,2019,Panama (PAN)
9616618,GEORGIA M,33129,Bulk Carrier,2012,Marshall Islands (MHL)
9583756,GEORGIA T,43975,Bulk Carrier,2011,Malta (MLT)
9423970,GEORGINA HOPE,94710,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9476680,GEORGIOS P,33044,Bulk Carrier,2010,Greece (GRC)
9590113,GEORGITSI,44282,Bulk Carrier,2012,Marshall Islands (MHL)
9681950,GERDT OLDENDORFF,44218,Bulk Carrier,2014,Portugal (MAR) (PMD)
9727601,GERTRUDE OLDENDORFF,44218,Bulk Carrier,2016,Portugal (MAR) (PMD)
9571636,GERTRUDIS,22414,Bulk Carrier,2013,Panama (PAN)
9722053,GH BLACK CAVIAR,36357,Bulk Carrier,2016,Marshall Islands (MHL)
9722041,GH CITATION,36357,Bulk Carrier,2016,Marshall Islands (MHL)
9663099,GH DANZERO,36294,Bulk Carrier,2014,Marshall Islands (MHL)
9750440,GH DAWN RUN,36354,Bulk Carrier,2018,Marshall Islands (MHL)
9747900,GH DESERT ORCHID,36353,Bulk Carrier,2019,Marshall Islands (MHL)
9707704,GH ECLIPSE,36337,Bulk Carrier,2019,Marshall Islands (MHL)
9735828,GH GALILEO,36367,Bulk Carrier,2017,Marshall Islands (MHL)
9542477,GH GLORY,40325,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9490557,GH HARMONY,50697,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9724764,GH NORTHERN DANCER,36396,Bulk Carrier,2017,Marshall Islands (MHL)
9735804,GH RICH WALL,36291,Bulk Carrier,2017,Marshall Islands (MHL)
9707687,GH SEABIRD,36280,Bulk Carrier,2016,Marshall Islands (MHL)
9736640,GH SEABISCUIT,36314,Bulk Carrier,2016,Marshall Islands (MHL)
9735816,GH SKY BEAUTY,36367,Bulk Carrier,2017,Marshall Islands (MHL)
9663104,GH STORM CAT,36294,Bulk Carrier,2014,Marshall Islands (MHL)
9735799,GH URBAN SEA,36291,Bulk Carrier,2017,Marshall Islands (MHL)
9496147,GHARAPURI ISLAND,32426,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9615377,GIACOMETTI,44980,Bulk Carrier,2013,Liberia (LBR)
9557329,GIANG HAI,2875,Bulk Carrier,2010,Vietnam (VNM)
9700081,GIANTS CAUSEWAY,35872,Bulk Carrier,2015,United Kingdom (GBR)
9452593,GIEWONT,43506,Bulk Carrier,2010,Bahamas (BHS)
9490741,GILLINGHAM,32837,Bulk Carrier,2010,Marshall Islands (MHL)
9469510,GIORGAKIS,43717,Bulk Carrier,2011,Malta (MLT)
9619775,GIORGIS,45223,Bulk Carrier,2014,Panama (PAN)
9459383,GIORGOS B,22402,Bulk Carrier,2010,Marshall Islands (MHL)
9668403,GIORGOS DRACOPOULOS,34810,Bulk Carrier,2013,Malta (MLT)
9519171,GIOVANNA,22419,Bulk Carrier,2011,Bahamas (BHS)
9853096,GIOVANNI CORRADO,43606,Bulk Carrier,2020,Bahamas (BHS)
9882322,GIRASOLE RIVER,44020,Bulk Carrier,2020,"Hong Kong, China (HKG)"
9702601,GISELA OLDENDORFF,44218,Bulk Carrier,2015,Portugal (MAR) (PMD)
9638135,GIULIA I,25303,Bulk Carrier,2014,Malta (MLT)
9511337,GIUSEPPE BOTTIGLIERI,91909,Bulk Carrier,2011,Italy (ITA)
9599200,GL IGUAZU,51905,Bulk Carrier,2014,Panama (PAN)
9599183,GL LA PAZ,51905,Bulk Carrier,2013,Panama (PAN)
9640592,GLAD MARK,33084,Bulk Carrier,2012,Panama (PAN)
9858618,GLAD YOUNG,44029,Bulk Carrier,2020,Marshall Islands (MHL)
9605853,GLADIATOR,33044,Bulk Carrier,2012,Bahamas (BHS)
9696448,GLAFKOS,36300,Bulk Carrier,2016,Liberia (LBR)
9537733,GLEAMSTAR,41342,Bulk Carrier,2011,Marshall Islands (MHL)
9727285,GLENGYLE,23269,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9767015,GLOBAL AMBITION,21520,Bulk Carrier,2018,Panama (PAN)
9633032,GLOBAL ANDES,30660,Bulk Carrier,2013,Panama (PAN)
9550436,GLOBAL AQUARIUS,17021,Bulk Carrier,2010,Panama (PAN)
9644043,GLOBAL ARC,21158,Bulk Carrier,2013,Panama (PAN)
9512941,GLOBAL BONANZA,40341,Bulk Carrier,2011,Panama (PAN)
9434606,GLOBAL BRAVE,33226,Bulk Carrier,2010,Panama (PAN)
9531844,GLOBAL COMMANDER,106367,Bulk Carrier,2010,Bahamas (BHS)
9687746,GLOBAL CORAL,27460,Bulk Carrier,2014,Panama (PAN)
9725691,GLOBAL DISCOVERY,23749,Bulk Carrier,2015,Vanuatu (VUT)
9633288,GLOBAL ECHO,17019,Bulk Carrier,2012,Panama (PAN)
9623063,GLOBAL EFFORT,22861,Bulk Carrier,2014,Panama (PAN)
9490595,GLOBAL ENTERPRISE,89891,Bulk Carrier,2010,Panama (PAN)
9554169,GLOBAL FAITH,17018,Bulk Carrier,2010,Panama (PAN)
9401843,GLOBAL FALCON,29829,Bulk Carrier,2010,Panama (PAN)
9883728,GLOBAL FOREST,24500,Bulk Carrier,2021,Liberia (LBR)
9467603,GLOBAL FORTUNE,23426,Bulk Carrier,2011,Marshall Islands (MHL)
9445605,GLOBAL FRONTIER,33226,Bulk Carrier,2010,Panama (PAN)
9445617,GLOBAL GENESIS,33226,Bulk Carrier,2010,Panama (PAN)
9614359,GLOBAL GOLD,21158,Bulk Carrier,2012,Panama (PAN)
9473573,GLOBAL HARMONY,22988,Bulk Carrier,2010,Liberia (LBR)
9499448,GLOBAL HEART,20254,Bulk Carrier,2012,Panama (PAN)
9609354,GLOBAL HERO,21519,Bulk Carrier,2015,Panama (PAN)
9445629,GLOBAL HOPE,33226,Bulk Carrier,2010,Panama (PAN)
9687655,GLOBAL HOSPITALITY,32370,Bulk Carrier,2014,Panama (PAN)
9641912,GLOBAL INNOVATOR,17019,Bulk Carrier,2013,Panama (PAN)
9460801,GLOBAL KING,29847,Bulk Carrier,2011,Panama (PAN)
9626730,GLOBAL LAGUNA,33239,Bulk Carrier,2012,Panama (PAN)
9392157,GLOBAL MERMAID,21100,Bulk Carrier,2010,Panama (PAN)
9558256,GLOBAL MIRAI,32376,Bulk Carrier,2012,Panama (PAN)
9626742,GLOBAL ORIOLE,33239,Bulk Carrier,2012,Panama (PAN)
9473676,GLOBAL PASSION,21192,Bulk Carrier,2011,Panama (PAN)
9565053,GLOBAL PHOENIX,31749,Bulk Carrier,2010,Panama (PAN)
9489508,GLOBAL PROSPERITY,119595,Ore Carrier,2012,Liberia (LBR)
9495959,GLOBAL ROSE,29892,Bulk Carrier,2012,Panama (PAN)
9644055,GLOBAL ROUND,21158,Bulk Carrier,2013,Panama (PAN)
9687203,GLOBAL SPLENDOUR,31926,Bulk Carrier,2016,Panama (PAN)
9609330,GLOBAL STRIKER,20254,Bulk Carrier,2013,Vanuatu (VUT)
9584906,GLOBAL SUCCESS,33126,Bulk Carrier,2013,Panama (PAN)
9609342,GLOBAL SYMPHONY,21519,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9539107,GLOBAL TALENT,92839,Bulk Carrier,2012,Panama (PAN)
9495947,GLOBAL TOMORROW,29847,Bulk Carrier,2013,Panama (PAN)
9590735,GLOBAL TRINITY,17019,Bulk Carrier,2011,Panama (PAN)
9534640,GLOBAL TRUST,92839,Bulk Carrier,2012,Panama (PAN)
9665542,GLOBAL UNITY,35812,Bulk Carrier,2013,Marshall Islands (MHL)
9687760,GLOBAL VEGA,32370,Bulk Carrier,2014,Panama (PAN)
9650145,GLOBAL VENUS,33126,Bulk Carrier,2013,Vanuatu (VUT)
9687758,GLOBAL VISION,32370,Bulk Carrier,2014,Panama (PAN)
9883716,GLOBAL YUQUOT,24500,Bulk Carrier,2020,Panama (PAN)
9483499,GLOBE DANAE,43834,Bulk Carrier,2010,Marshall Islands (MHL)
9483827,GLOBE ELECTRA,43834,Bulk Carrier,2010,Marshall Islands (MHL)
9675561,GLOBE EXPLORER,17027,Bulk Carrier,2015,Panama (PAN)
9883376,GLORIA CONFIDENCE,36005,Bulk Carrier,2019,Liberia (LBR)
9646429,GLORIEUSE,23749,Bulk Carrier,2012,Marshall Islands (MHL)
9499084,GLORIOSA LILY,64642,Bulk Carrier,2012,Panama (PAN)
9652375,GLORIOUS EARTH,16088,Bulk Carrier,2013,Panama (PAN)
9641780,GLORIOUS FUJI,23259,Bulk Carrier,2013,Panama (PAN)
9515216,GLORIOUS HIBISCUS,49232,Wood Chips Carrier,2012,Panama (PAN)
9648867,GLORIOUS HOPE,31593,Bulk Carrier,2013,Panama (PAN)
9515204,GLORIOUS JASMINE,43823,Wood Chips Carrier,2012,Panama (PAN)
9652387,GLORIOUS JUPITER,16088,Bulk Carrier,2013,Panama (PAN)
9641807,GLORIOUS KAMAGARI,23239,Bulk Carrier,2013,Marshall Islands (MHL)
9530711,GLORIOUS KAURI,23857,Bulk Carrier,2012,Panama (PAN)
9738739,GLORIOUS MAHUTA,23281,Bulk Carrier,2015,Singapore (SGP)
9512903,GLORIOUS SAIKI,22852,Bulk Carrier,2012,Panama (PAN)
9682904,GLORIOUS SPLENDOUR,17025,Bulk Carrier,2014,Panama (PAN)
9615028,GLORIOUS STARLIGHT,17019,Bulk Carrier,2012,Panama (PAN)
9641819,GLORIOUS SUNLIGHT,17027,Bulk Carrier,2013,Panama (PAN)
9552836,GLORIOUS WIND,44306,Bulk Carrier,2010,Panama (PAN)
9528639,GLORY ENERGY,64123,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9713909,GLORY FIRST,40937,Bulk Carrier,2014,Marshall Islands (MHL)
9588433,GLORY HANGZHOU,12979,Bulk Carrier,2010,Panama (PAN)
9729831,GLORY HARVEST,36313,Bulk Carrier,2014,Marshall Islands (MHL)
9641015,GLORY TAIZHOU,12889,Bulk Carrier,2012,Panama (PAN)
9590606,GLOVIS ADVANCE,93313,Bulk Carrier,2012,Panama (PAN)
9710658,GLOVIS DAYLIGHT,43956,Bulk Carrier,2015,Korea (Republic of) (KOR)
9710608,GLOVIS DESIRE,43956,Bulk Carrier,2015,Korea (Republic of) (KOR)
9710660,GLOVIS DIAMOND,43956,Bulk Carrier,2016,Korea (Republic of) (KOR)
9611008,GLOVIS MADONNA,33456,Bulk Carrier,2013,Singapore (SGP)
9610999,GLOVIS MADRID,33456,Bulk Carrier,2013,Singapore (SGP)
9610987,GLOVIS MAESTRO,33456,Bulk Carrier,2012,Singapore (SGP)
9611010,GLOVIS MAGELLAN,33456,Bulk Carrier,2013,Singapore (SGP)
9611022,GLOVIS MAINE,33456,Bulk Carrier,2013,Singapore (SGP)
9607019,GLOVIS MAPLE,32545,Bulk Carrier,2013,Bahamas (BHS)
9543615,GLOVIS MARIA,32545,Bulk Carrier,2012,Bahamas (BHS)
9607007,GLOVIS MELODY,32545,Bulk Carrier,2012,Bahamas (BHS)
9543603,GLOVIS MERMAID,32545,Bulk Carrier,2012,Bahamas (BHS)
9594195,GM 6,907,Aggregates Carrier,2010,Not Known
9629653,GNG CONCORD 1,41073,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9715311,GNG CONCORD 2,41073,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9715323,GNG CONCORD 3,41073,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9615078,GOLD DUST,17019,Bulk Carrier,2012,Marshall Islands (MHL)
9806342,GOLD OAK,23232,Bulk Carrier,2017,Panama (PAN)
9458987,GOLDEN AMBER,41586,Bulk Carrier,2017,Marshall Islands (MHL)
9696058,GOLDEN AMREEN,93464,Bulk Carrier,2015,Marshall Islands (MHL)
9696046,GOLDEN ANASTASIA,93464,Bulk Carrier,2014,Marshall Islands (MHL)
9743162,GOLDEN ARCUS,93908,Bulk Carrier,2018,Marshall Islands (MHL)
9461336,GOLDEN ARION,42917,Bulk Carrier,2011,Marshall Islands (MHL)
9701334,GOLDEN ASO,93518,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9721487,GOLDEN BARNET,94145,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9722417,GOLDEN BEHIKE,94091,Bulk Carrier,2016,Marshall Islands (MHL)
9439412,GOLDEN BEIJING,92270,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9721499,GOLDEN BEXLEY,94145,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9438638,GOLDEN BRILLIANT,41586,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9438626,GOLDEN BULL,41586,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9743174,GOLDEN CALVUS,93908,Bulk Carrier,2018,Marshall Islands (MHL)
9692674,GOLDEN CATHRINE,34311,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9692662,GOLDEN CECILIE,34311,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9574183,GOLDEN CENTURY,17025,Bulk Carrier,2010,Panama (PAN)
9842724,GOLDEN CHAMPION,107737,Bulk Carrier,2019,Marshall Islands (MHL)
9717395,GOLDEN CIRRUS,93908,Bulk Carrier,2018,Marshall Islands (MHL)
9851804,GOLDEN COMFORT,107737,Bulk Carrier,2020,Marshall Islands (MHL)
9856490,GOLDEN COMPETENCE,107737,Bulk Carrier,2020,Marshall Islands (MHL)
9856488,GOLDEN CONFIDENCE,107737,Bulk Carrier,2020,Marshall Islands (MHL)
9842712,GOLDEN CORAL,107737,Bulk Carrier,2019,Marshall Islands (MHL)
9851816,GOLDEN COURAGE,107737,Bulk Carrier,2020,Marshall Islands (MHL)
9717400,GOLDEN CUMULUS,93908,Bulk Carrier,2018,Marshall Islands (MHL)
9691591,GOLDEN DAISY,17027,Bulk Carrier,2014,Panama (PAN)
9590759,GOLDEN DAISY,44485,Bulk Carrier,2012,Marshall Islands (MHL)
9678484,GOLDEN DEB,47003,Bulk Carrier,2014,Marshall Islands (MHL)
9470387,GOLDEN DIAMOND,41718,Bulk Carrier,2013,Marshall Islands (MHL)
9418731,GOLDEN EAGLE,31544,Bulk Carrier,2010,Marshall Islands (MHL)
9481441,GOLDEN EMPRESS,43498,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9481453,GOLDEN ENDEAVOUR,43498,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9481465,GOLDEN ENDURER,43498,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9481477,GOLDEN ENTERPRISE,43498,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9860116,GOLDEN FAST,44000,Bulk Carrier,2020,Marshall Islands (MHL)
9854313,GOLDEN FELLOW,44094,Bulk Carrier,2020,Marshall Islands (MHL)
9701346,GOLDEN FINSBURY,93518,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9605059,GOLDEN FLAME,17019,Bulk Carrier,2012,Panama (PAN)
9852523,GOLDEN FORTUNE,44094,Bulk Carrier,2020,Marshall Islands (MHL)
9852535,GOLDEN FORWARD,44094,Bulk Carrier,2020,Marshall Islands (MHL)
9849904,GOLDEN FREEZE,44000,Bulk Carrier,2020,Marshall Islands (MHL)
9854301,GOLDEN FRIEND,44094,Bulk Carrier,2020,Marshall Islands (MHL)
9849899,GOLDEN FROST,44000,Bulk Carrier,2020,Marshall Islands (MHL)
9701358,GOLDEN FULHAM,93237,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9860128,GOLDEN FURIOUS,44000,Bulk Carrier,2020,Marshall Islands (MHL)
9443607,GOLDEN FUTURE,92270,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9479228,GOLDEN GAYLE,106368,Bulk Carrier,2011,Marshall Islands (MHL)
9590761,GOLDEN GINGER,44485,Bulk Carrier,2012,Marshall Islands (MHL)
9738911,GOLDEN GLINT,34773,Bulk Carrier,2015,Marshall Islands (MHL)
9700885,GOLDEN GLORY,34810,Bulk Carrier,2014,Vanuatu (VUT)
9777723,GOLDEN GRAINS,23651,Bulk Carrier,2018,Liberia (LBR)
9745598,GOLDEN HAWK,32714,Bulk Carrier,2015,Panama (PAN)
9514509,GOLDEN HORIZON,106353,Bulk Carrier,2013,Japan (JPN)
9701188,GOLDEN HOUSTON,92957,Bulk Carrier,2014,Marshall Islands (MHL)
9743198,GOLDEN INCUS,93908,Bulk Carrier,2018,Marshall Islands (MHL)
9586344,GOLDEN IOANARI,44625,Bulk Carrier,2011,Marshall Islands (MHL)
9461324,GOLDEN JAKE,42917,Bulk Carrier,2011,Marshall Islands (MHL)
9701176,GOLDEN KAKI,92957,Bulk Carrier,2014,Marshall Islands (MHL)
9701322,GOLDEN KATHRINE,93518,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9595723,GOLDEN KEEN,44625,Bulk Carrier,2012,Marshall Islands (MHL)
9740835,GOLDEN KENNEDY,47003,Bulk Carrier,2015,Marshall Islands (MHL)
9722429,GOLDEN MONTERREY,94091,Bulk Carrier,2016,Marshall Islands (MHL)
9511416,GOLDEN MYRTALIA,91373,Bulk Carrier,2011,Marshall Islands (MHL)
9743150,GOLDEN NIMBUS,93908,Bulk Carrier,2017,Marshall Islands (MHL)
9470404,GOLDEN OPAL,41725,Bulk Carrier,2017,Marshall Islands (MHL)
9470375,GOLDEN PEARL,41718,Bulk Carrier,2013,Marshall Islands (MHL)
9615303,GOLDEN ROSE,33042,Bulk Carrier,2011,Indonesia (IDN)
9590747,GOLDEN ROSE,44485,Bulk Carrier,2012,Marshall Islands (MHL)
9470399,GOLDEN RUBY,41718,Bulk Carrier,2014,"Hong Kong, China (HKG)"
9847982,GOLDEN SAINT,109716,Bulk Carrier,2020,Marshall Islands (MHL)
9723538,GOLDEN SAVANNAH,94528,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9702479,GOLDEN SCAPE,109716,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9847970,GOLDEN SKIES,109716,Bulk Carrier,2020,Marshall Islands (MHL)
9856933,GOLDEN SPIRIT,109716,Bulk Carrier,2020,Marshall Islands (MHL)
9678472,GOLDEN SUE,47003,Bulk Carrier,2013,Marshall Islands (MHL)
9438614,GOLDEN SUEK,41586,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9723526,GOLDEN SURABAYA,94528,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9702481,GOLDEN SWIFT,109716,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9760677,GOLDEN TRADER,32726,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9443619,GOLDEN ZHEJIANG,92270,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9448554,GOLDEN ZHOUSHAN,92270,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9637131,GOLDENEYE,23433,Bulk Carrier,2014,Cyprus (CYP)
9580120,GOLF,23440,Bulk Carrier,2011,Marshall Islands (MHL)
9735153,GOLIATH,107761,Bulk Carrier,2015,Cyprus (CYP)
9497414,GOOD HOPE,32929,Bulk Carrier,2010,Marshall Islands (MHL)
9767089,GOOD HORIZON,94945,Bulk Carrier,2017,Panama (PAN)
9353694,GOOD LIGHT,32661,Bulk Carrier,2020,Sierra leone (SLE)
9761889,GOOD LUCK,24198,Bulk Carrier,2018,Marshall Islands (MHL)
9492517,GOOD LUCK,41074,Bulk Carrier,2011,Liberia (LBR)
9502623,GOOD WISH,41074,Bulk Carrier,2011,Liberia (LBR)
9802308,GOODWYN ISLAND,35684,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9702584,GORTYNIA,93297,Bulk Carrier,2015,Malta (MLT)
9486300,GRACE,5214,Bulk Carrier,2010,Antigua and Barbuda (ATG)
9530979,GRACE C,22733,Bulk Carrier,2013,Liberia (LBR)
9652492,GRACE OCEAN,21220,Bulk Carrier,2013,Panama (PAN)
9564279,GRACEFUL MADONNA,90119,Bulk Carrier,2010,Panama (PAN)
9751119,GRACEOUS,93581,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9689835,GRAECIA AETERNA,43291,Bulk Carrier,2014,Cyprus (CYP)
9689823,GRAECIA NAUTICA,43291,Bulk Carrier,2014,Cyprus (CYP)
9859789,GRAMOS,34584,Bulk Carrier,2019,Barbados (BRB)
9624639,GRAND CONCORD,34777,Bulk Carrier,2012,Panama (PAN)
9445174,GRAND DEMETER,33042,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9590228,GRAND DIONYSUS,33042,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9445162,GRAND HERMES,33042,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9850331,GRAND PIONEER,174000,Ore Carrier,2020,Singapore (SGP)
9459321,GRAND T,64769,Bulk Carrier,2011,Panama (PAN)
9850343,GRAND WISDOM,174000,Ore Carrier,2020,Singapore (SGP)
9626986,GRAVITY,33093,Bulk Carrier,2014,Liberia (LBR)
9792890,GREAT AGILITY,25711,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9458781,GREAT ANIMATION,51130,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9458767,GREAT ASPIRATION,51130,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9792876,GREAT BEAUTY,25711,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9796999,GREAT CENTURY,34590,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9738521,GREAT COMFORT,36429,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9792917,GREAT COSMOS,25711,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9792905,GREAT FAITH,25711,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9728679,GREAT FLUENCY,36353,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9738507,GREAT FORTUNE,36429,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9458779,GREAT GLEN,51130,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9445332,GREAT HAN,94710,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9629639,GREAT HOPE,40913,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9800623,GREAT INTELLIGENCE,25561,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9526679,GREAT JIN,91751,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9738519,GREAT LINK,36429,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9629627,GREAT MIND,40913,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9455375,GREAT OCEAN,22358,Bulk Carrier,2011,Panama (PAN)
9592109,GREAT OCEAN,44543,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9490600,GREAT PERSEUS,89603,Bulk Carrier,2010,Panama (PAN)
9728667,GREAT PIONEER,36353,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9792888,GREAT PROFIT,25711,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9728655,GREAT PROGRESS,36353,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9526667,GREAT QIN,91751,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9738492,GREAT RAINBOW,36429,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9595711,GREAT RICH,40913,Bulk Carrier,2012,"Hong Kong, China (HKG)"
9452476,GREAT SONG,94710,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9860233,GREAT SPIRIT,34508,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9797008,GREAT SPRING,34590,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9507532,GREAT SUI,93186,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9452464,GREAT TANG,94710,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9733600,GREAT TRIUMPH,41872,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9792929,GREAT VANGUARD,25711,Bulk Carrier,2018,"Hong Kong, China (HKG)"
9860221,GREAT VENTURE,34508,Bulk Carrier,2019,"Hong Kong, China (HKG)"
9733612,GREAT VICTORY,41872,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9728681,GREAT VISION,36353,Bulk Carrier,2016,"Hong Kong, China (HKG)"
9595709,GREAT WEALTH,40913,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9507908,GREAT YUAN,93186,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9445320,GREAT ZHOU,94710,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9731365,GREAT 61,34584,Bulk Carrier,2015,Singapore (SGP)
9441312,GREBE BULKER,33045,Bulk Carrier,2010,Marshall Islands (MHL)
9713387,GRECO LIBERO,36394,Bulk Carrier,2015,Cyprus (CYP)
9847865,GREEK FRIENDSHIP,43987,Bulk Carrier,2019,Cyprus (CYP)
9718698,GREEK SEAS,44127,Bulk Carrier,2015,Liberia (LBR)
9495088,GREEN ENERGY,63000,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9831517,GREEN GEM,23885,Bulk Carrier,2018,Panama (PAN)
9877937,GREEN GENIE,34584,Bulk Carrier,2020,Panama (PAN)
9838058,GREEN K-MAX 1,44076,Bulk Carrier,2019,Liberia (LBR)
9838060,GREEN K-MAX 2,44076,Bulk Carrier,2020,Liberia (LBR)
9838072,GREEN K-MAX 3,44051,Bulk Carrier,2020,Liberia (LBR)
9838084,GREEN K-MAX 4,44051,Bulk Carrier,2020,Liberia (LBR)
9862619,GREEN K-MAX 5,44051,Bulk Carrier,2020,Liberia (LBR)
9862621,GREEN K-MAX 6,44051,Bulk Carrier,2020,Liberia (LBR)
9646869,GREEN PEGASUS,32756,Wood Chips Carrier,2013,Panama (PAN)
9547001,GREEN PHOENIX,31763,Bulk Carrier,2011,Panama (PAN)
9682849,GREEN SAPPHIRE,49551,Wood Chips Carrier,2014,Panama (PAN)
9573751,GREEN UNIVERSE,92752,Bulk Carrier,2010,Singapore (SGP)
9618616,GREENER,32983,Bulk Carrier,2013,Marshall Islands (MHL)
9650494,GREENERY SEA,22402,Bulk Carrier,2012,Panama (PAN)
9734264,GREENLAND,4284,Cement Carrier,2015,Netherlands (NLD)
9575266,GREENWICH EAGLE,35812,Bulk Carrier,2013,Marshall Islands (MHL)
9863819,GREENWICH PIONEER,35906,Bulk Carrier,2020,Panama (PAN)
9681962,GRETKE OLDENDORFF,44218,Bulk Carrier,2015,Portugal (MAR) (PMD)
9883522,GRIFFIN,13069,Bulk Carrier,2020,Panama (PAN)
9659232,GRIZZLY,44316,Bulk Carrier,2013,Marshall Islands (MHL)
9575242,GROTON EAGLE,35812,Bulk Carrier,2013,Marshall Islands (MHL)
9860300,GROVE ISLAND,41838,Wood Chips Carrier,2020,Panama (PAN)
9500807,GRUAUD LAROSE,33042,Bulk Carrier,2011,Marshall Islands (MHL)
8773134,GT 108,6680,Aggregates Carrier,2011,Sierra leone (SLE)
9742986,GUANG AN CHENG,25769,Bulk Carrier,2017,China Peoples's Republic (CHN)
9758650,GUANG HENG HAI,107844,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9659696,GUANG HUA,94710,Bulk Carrier,2013,"Hong Kong, China (HKG)"
9758662,GUANG LI HAI,107844,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9688972,GUANG MAO,38573,Bulk Carrier,2014,China Peoples's Republic (CHN)
9786035,GUANG XIN,42121,Bulk Carrier,2017,China Peoples's Republic (CHN)
9758648,GUANG YUAN HAI,107844,Bulk Carrier,2017,"Hong Kong, China (HKG)"
9600827,GUANG ZHOU FA ZHAN 4,32858,Bulk Carrier,2011,China Peoples's Republic (CHN)
9569217,GUANG ZHOU FA ZHAN 5,32866,Bulk Carrier,2010,China Peoples's Republic (CHN)
9493468,GUANGZHOU FA ZHAN 1,31000,Bulk Carrier,2010,China Peoples's Republic (CHN)
9587532,GUANGZHOU FA ZHAN 3,32895,Bulk Carrier,2010,China Peoples's Republic (CHN)
